,81,4,16,63,27,44,6,10,14,1,30,5,22,55,43,31,87,12,23
0,82.879,84.658,86.275,86.617,88.901,85.349,88.411,87.934,88.761,83.696,89.953,89.36,93.614,91.809,92.318,91.228,90.837,87.381,90.384
1,80.211,80.904,81.421,81.564,82.812,81.368,82.858,82.663,83.387,80.083,83.22,83.275,83.482,83.851,83.993,83.815,83.868,82.112,83.703
2,79.866,80.69,80.809,81.385,82.138,80.753,81.972,82.133,82.424,80.537,82.634,82.493,83.005,82.905,83.061,82.636,82.603,81.874,82.585
3,80.359,80.8,80.725,81.126,81.756,80.639,81.781,81.329,81.965,81.032,82.031,82.114,82.585,82.37,82.402,82.373,82.344,81.374,82.127
4,80.467,80.644,80.75,81.13,81.71,81.109,81.647,81.681,81.888,80.964,82.423,82.13,82.249,82.47,82.336,82.484,82.177,81.368,82.537
5,80.254,80.713,81.368,81.383,81.74,81.565,81.82,81.791,81.67,80.822,82.137,82.166,82.86,82.836,82.776,82.586,82.587,81.477,86.284
6,80.931,80.837,81.722,81.684,82.315,81.623,82.164,81.964,82.247,80.76,82.695,82.531,82.95,82.908,83.079,82.28,82.068,81.707,107.64
7,80.828,80.902,81.841,81.738,82.263,81.929,82.317,82.313,82.421,81.019,82.93,83.133,87.017,83.405,83.385,82.643,86.186,81.857,80.543
8,80.767,80.95,82.127,82.136,85.851,81.974,82.106,82.16,82.498,81.168,83.238,83.248,98.978,86.311,83.094,82.814,97.669,81.744,80.508
9,80.89,80.929,81.028,82.081,98.895,83.068,82.171,85.67,82.313,81.163,82.7,82.659,79.888,108.315,82.147,82.833,80.386,81.991,81.462
10,81.136,80.959,81.004,81.472,81.463,81.552,81.893,98.838,82.304,81.143,82.485,82.506,80.645,81.101,83.044,82.77,81.715,82.021,81.011
11,81.091,81.461,81.086,81.625,81.785,81.615,81.966,81.664,82.469,81.623,82.828,83.318,81.574,81.02,83.037,82.916,82.38,81.736,81.879
12,81.033,80.531,81.406,82.055,82.901,81.828,82.176,82.252,90.665,86.03,82.277,84.556,81.933,81.568,83.742,84.063,82.327,81.845,81.932
13,80.78,80.658,81.341,82.339,82.607,82.32,82.235,82.189,84.019,97.2,82.192,83.066,81.887,81.456,86.715,84.388,82.444,82.313,81.793
14,80.804,80.926,81.7,81.968,81.8,81.869,82.539,81.939,87.958,79.63,81.968,83.295,81.715,81.298,99.134,83.59,82.126,82.181,81.738
15,80.659,80.666,81.481,81.547,81.549,85.739,82.316,81.645,100.287,79.45,81.967,83.056,81.566,81.32,81.386,82.357,81.646,81.899,81.783
16,80.657,80.846,85.153,81.382,81.829,99.78,82.553,81.636,80.454,80.011,82.308,84.138,81.943,81.579,81.625,83.264,81.777,82.217,81.649
17,80.693,80.918,99.171,81.732,82.099,80.948,82.581,82.752,81.025,79.786,87.446,83.443,81.991,83.128,82.805,83.04,82.312,82.441,81.96
18,80.85,81.089,80.585,82.971,82.303,81.348,86.307,81.937,81.033,80.259,100.043,87.666,82.216,82.008,82.359,84.345,82.41,82.26,81.963
19,81.126,81.578,80.775,86.155,81.664,80.755,99.16,81.663,80.858,79.84,81.344,101.588,82.926,81.894,82.388,88.077,83.758,82.54,82.346
20,81.471,85.617,80.107,97.202,81.715,80.545,80.72,81.802,80.959,79.911,81.187,81.974,82.496,81.853,82.649,99.981,82.287,86.745,82.44
21,85.235,99.087,79.918,79.163,82.359,80.28,81.418,81.865,81.589,79.64,81.72,81.164,82.253,81.938,82.541,80.553,82.339,99.685,82.388
22,98.679,79.844,79.467,79.512,81.761,80.03,81.467,82.333,81.616,80.183,81.854,81.452,82.452,81.862,82.562,80.793,82.529,81.65,82.522
23,79.985,79.841,79.578,80.074,83.434,80.304,81.367,83.215,82.87,79.958,83.531,81.483,86.048,81.697,82.707,81.025,82.515,80.507,83.477
24,79.85,79.917,79.611,80.411,82.107,80.509,81.183,82.755,81.727,80.124,80.771,81.192,98.654,81.867,83.729,82.556,81.911,80.894,84.407
25,79.913,79.912,79.983,80.592,81.737,80.648,81.315,82.284,81.419,80.382,81.013,81.225,80.192,81.915,83.997,81.239,82.059,80.774,89.868
26,79.749,79.968,79.981,80.311,81.554,80.426,80.979,82.195,81.394,80.672,81.36,80.999,80.381,81.686,82.766,81.248,81.802,80.696,122.219
27,79.904,79.799,80.061,80.726,80.709,80.48,81.005,83.234,81.43,80.58,81.489,81.159,81.126,81.877,82.499,80.959,81.671,80.485,
28,79.919,80.016,79.979,80.349,81.344,80.206,80.651,82.303,81.505,84.509,81.494,81.54,80.38,82.105,83.503,81.229,81.576,80.518,
29,79.807,79.989,80.088,80.427,81.195,81.183,80.858,82.258,81.45,96.279,81.473,81.448,80.229,81.918,82.645,81.122,81.748,80.395,
30,79.719,80.318,80.085,80.421,81.16,80.343,80.909,86.267,82.196,78.216,83.075,81.612,80.678,82.026,82.593,81.692,83.13,80.529,
31,79.983,80.066,80.007,80.533,81.938,80.317,80.781,99.539,82.387,78.455,82.393,82.119,80.806,81.993,83.257,81.617,81.87,80.475,
32,80.387,79.902,80.24,80.669,81.414,80.257,80.907,81.034,81.918,78.727,81.716,81.904,80.949,82.29,84.241,81.6,81.86,80.549,
33,80.474,79.913,80.338,80.421,81.61,80.286,80.954,81.605,82.007,78.924,81.387,81.874,81.874,86.912,83.956,82.657,81.902,80.924,
34,80.15,79.854,80.399,80.619,81.406,80.283,81.023,81.279,82.218,79.141,81.043,81.666,81.452,99.529,82.315,81.466,87.065,80.728,
35,80.129,79.612,81.159,80.368,81.125,80.452,81.135,82.88,81.218,79.218,81.467,81.104,81.348,81.478,85.365,81.311,98.677,80.73,
36,80.457,79.65,81.111,80.537,81.265,80.784,81.07,81.429,81.5,79.108,81.384,81.163,81.355,80.724,83.395,81.48,82.683,80.752,
37,79.681,80.101,80.825,80.524,81.502,80.512,80.912,82.23,81.626,79.443,81.202,81.432,80.98,80.961,82.679,82.832,80.856,80.581,
38,79.945,79.449,80.912,80.499,81.388,80.699,80.738,81.231,81.717,79.65,81.143,81.004,81.082,81.112,86.444,83.09,80.508,80.371,
39,80.293,79.851,85.756,80.888,81.514,80.77,80.977,82.499,81.703,79.726,81.321,80.881,80.982,80.557,99.554,82.804,80.849,80.456,
40,80.125,80.568,98.564,84.584,81.13,80.553,80.989,81.126,81.98,79.922,81.4,81.106,82.859,80.485,78.353,81.214,80.615,80.705,
41,80.141,79.941,79.354,95.215,81.354,80.849,81.11,80.758,85.467,79.963,81.036,81.291,82.85,80.583,82.116,81.688,80.455,80.713,
42,79.489,79.824,79.57,78.437,81.683,81.029,81.033,80.81,98.519,80.134,81.11,83.179,81.433,81.481,80.805,85.554,80.747,80.711,
43,79.694,79.984,79.321,79.079,82.092,80.93,80.842,81.204,78.997,79.84,84.71,83.274,87.462,80.821,81.025,98.168,80.529,81.604,
44,79.438,80.426,79.181,79.176,85.589,81.412,80.882,80.75,79.707,80.301,99.618,81.547,98.22,80.673,81.05,80.252,80.579,81.289,
45,79.235,80.027,79.877,79.351,99.152,85.116,80.875,80.563,79.703,80.367,79.887,84.398,77.998,80.588,80.728,78.624,80.236,80.941,
46,79.63,80.082,79.806,79.393,80.811,99.788,81.963,80.421,79.587,83.558,79.611,81.519,80.209,80.378,80.273,81.418,80.017,80.622,
47,79.378,83.999,79.304,79.047,80.805,78.335,84.323,80.624,79.931,95.915,79.86,81.264,79.498,80.5,82.164,79.54,80.963,80.434,
48,83.19,96.4,79.735,79.121,80.699,78.598,98.209,80.646,81.771,77.141,80.784,84.483,79.133,81.614,80.105,79.294,80.718,84.211,
49,97.74,77.304,79.697,79.416,79.794,78.344,80.047,80.035,81.378,77.997,81.891,98.032,79.3,80.402,80.056,79.549,81.975,100.297,
50,78.78,78.315,79.815,79.471,79.936,78.722,79.611,81.884,82.129,78.734,82.974,78.297,79.954,80.494,80.076,79.826,82.963,78.328,
51,78.796,79.034,79.831,79.28,79.987,78.645,79.702,82.812,80.232,78.682,79.805,79.386,80.098,80.603,80.12,79.897,82.704,78.255,
52,77.885,78.345,79.674,79.426,81.133,79.16,79.595,80.163,80.137,78.941,79.986,79.454,79.718,80.417,80.08,79.95,80.958,79.04,
53,77.766,78.114,79.826,79.578,92.815,79.257,87.674,94.583,97.388,78.584,95.264,97.819,100.175,97.296,108.581,98.073,98.755,0.0,
54,91.156,93.197,101.931,102.124,109.475,105.765,110.63,110.935,138.7,94.644,135.678,126.574,133.672,129.946,124.85,128.75,136.078,,
55,148.794,146.697,127.848,127.547,93.749,129.13,108.443,106.806,127.381,145.126,126.161,126.88,127.288,137.714,107.812,126.139,127.286,,
56,125.517,125.98,127.268,125.881,109.896,113.404,92.747,88.262,115.407,126.705,119.877,116.454,115.321,114.399,114.134,118.058,115.055,,
57,131.884,130.257,123.766,122.245,99.049,122.703,118.835,98.581,83.66,128.675,84.162,82.738,82.751,82.843,83.285,83.666,83.573,,
58,123.898,123.282,122.937,122.726,124.294,123.215,123.655,125.24,81.227,122.657,81.244,81.752,82.567,82.15,82.685,81.232,82.104,,
59,123.756,122.701,120.826,120.509,116.915,118.871,118.244,114.878,94.784,122.501,96.226,95.364,93.117,91.203,88.629,96.046,93.977,,
60,75.743,76.187,77.547,78.843,79.023,79.362,80.227,80.103,80.638,78.862,80.721,80.362,81.36,81.632,82.072,82.116,81.477,,
61,75.933,76.214,77.259,77.244,78.282,77.706,78.376,78.745,79.55,77.019,79.424,79.563,80.396,80.53,80.401,80.164,80.255,,
62,76.377,76.716,77.609,77.594,77.575,77.939,77.77,77.896,79.886,77.608,79.887,79.979,80.25,80.214,80.276,80.781,78.907,,
63,76.58,76.863,78.13,78.793,78.615,78.833,78.511,78.791,79.063,80.06,79.834,80.544,79.526,80.65,80.536,81.171,80.3,,
64,76.994,77.505,78.644,77.749,78.056,79.738,78.801,79.102,78.494,78.122,80.9,80.291,80.191,79.317,80.343,81.445,80.082,,
65,77.445,77.519,79.137,78.569,78.496,79.034,78.961,79.149,78.128,78.081,80.015,79.685,80.11,79.899,79.978,81.201,79.675,,
