4,1,63,12,23,18,27,16,81,44,10,22,31,87,30,5,14,55,7,6
89.922,90.686,90.975,91.324,91.75,92.643,92.765,91.551,89.739,91.771,92.438,91.793,93.338,93.342,92.622,92.966,92.51,,,
89.687,90.978,90.673,90.822,91.868,92.102,92.469,90.732,89.626,91.852,92.035,91.38,93.048,93.042,92.155,92.369,91.665,,,
89.601,90.845,90.488,90.706,91.014,92.092,91.975,90.251,89.295,90.86,91.622,91.38,92.538,92.613,91.959,92.235,91.761,,,
89.16,90.293,90.111,91.299,91.309,91.547,91.81,90.34,89.133,91.302,90.928,91.205,92.54,92.577,91.129,91.425,91.343,,,
89.25,89.731,89.863,90.463,90.452,91.408,91.118,90.563,89.037,90.755,90.635,91.066,92.302,92.507,91.094,91.406,90.895,,,
89.097,89.411,89.696,90.716,90.332,90.725,90.801,89.723,88.629,90.143,90.382,90.709,92.21,94.505,91.084,90.755,90.652,,,
88.357,89.043,89.488,89.919,90.023,90.935,90.378,89.492,88.188,90.127,90.051,90.031,93.743,91.267,90.803,91.329,89.718,,,
88.032,88.237,89.789,89.794,89.628,90.853,90.691,89.367,88.331,89.737,90.124,90.184,91.501,91.377,91.312,91.146,89.374,,,
87.695,88.127,89.041,89.245,90.053,91.077,90.071,89.546,87.916,90.422,89.299,90.082,91.624,91.257,91.649,90.446,88.85,,,
87.8,88.208,89.361,89.032,90.186,90.657,90.109,89.337,89.379,90.234,89.383,90.492,91.155,91.3,93.76,89.83,88.819,,,
87.495,88.046,90.553,112.635,110.179,122.766,125.643,93.966,88.226,110.479,111.3,110.651,115.932,117.148,128.342,130.326,0.0,,,
122.273,128.598,135.518,142.596,147.472,124.993,124.547,133.905,127.025,146.885,145.049,146.811,120.551,120.646,124.275,124.556,,,,
123.448,124.508,125.981,104.67,102.979,105.462,103.738,126.872,123.781,103.401,105.531,102.362,132.165,131.067,128.71,132.146,,,,
136.883,116.334,104.906,101.655,102.745,99.85,99.268,102.406,131.212,102.431,101.62,99.366,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,127.298,127.286,126.301,120.019,148.223,0.0,128.079,127.218,131.741,140.137,138.672,137.76,140.921,,,,
141.02,137.91,138.272,139.681,139.137,140.07,139.971,139.475,138.892,138.415,139.376,139.231,132.933,132.858,133.353,133.374,,,,
133.694,132.714,132.784,131.642,132.043,131.9,131.714,131.723,133.78,132.085,131.226,131.98,124.201,130.476,108.534,108.623,,,,
