,55,4,16,44,63,1,20,81,27,10,18,43,31,77,24,30,11,14,23,22
37,80.616,80.868,80.577,81.308,81.532,81.111,82.09,82.312,82.666,82.278,82.84,83.199,83.036,83.275,83.24,83.736,83.74,,,
38,80.995,80.71,80.843,81.05,81.504,81.58,82.812,85.068,82.224,82.471,82.868,83.132,83.083,83.188,83.444,86.308,83.586,,,
39,80.688,80.845,80.722,81.169,81.299,81.448,81.414,99.719,82.314,82.267,82.299,83.586,83.257,83.072,83.485,103.85,85.538,,,
40,80.98,80.768,80.755,81.2,80.974,81.712,81.683,80.371,82.086,82.38,82.608,82.855,83.592,83.145,83.646,81.503,84.347,,,
41,80.939,80.451,80.58,81.285,81.024,81.596,81.779,81.367,82.158,83.016,81.675,82.779,82.938,83.341,84.414,82.259,83.677,,,
42,80.84,80.687,80.577,81.125,81.202,81.52,81.621,82.545,81.302,82.362,82.24,83.659,83.034,85.121,87.429,81.362,87.059,,,
43,80.806,80.385,80.623,80.889,81.018,81.161,81.551,80.597,81.578,83.267,81.857,82.551,83.002,83.206,102.961,81.613,100.283,,,
44,80.582,80.37,80.581,80.981,81.21,81.266,81.62,81.068,81.731,82.228,82.06,82.832,83.233,83.072,82.364,81.787,81.589,,,
45,80.592,80.221,80.542,80.561,80.826,81.284,81.41,81.164,81.839,82.26,82.028,82.625,83.038,83.039,83.064,81.601,80.97,,,
46,80.375,80.561,80.569,80.465,81.401,81.157,81.437,83.905,81.542,82.35,82.725,87.309,83.089,83.008,81.98,82.781,81.516,,,
47,80.747,80.443,80.681,80.897,81.144,81.116,81.127,80.434,81.764,81.965,81.57,102.56,88.34,82.879,81.834,82.007,81.19,,,
48,80.815,80.638,80.847,80.748,80.915,81.052,81.466,80.799,81.668,81.872,81.896,80.348,100.883,85.822,81.689,81.695,82.073,,,
49,80.733,80.545,80.627,80.918,81.086,81.023,81.066,80.569,81.316,81.713,81.586,80.09,81.118,101.938,81.776,81.438,81.537,,,
50,80.825,80.405,80.321,81.138,81.096,81.16,81.033,80.433,81.364,81.539,81.542,80.556,81.207,81.855,81.772,83.18,81.288,,,
51,80.965,80.474,80.369,80.9,80.79,81.119,81.086,80.234,81.548,81.718,83.018,80.887,81.432,81.442,81.78,81.612,81.392,,,
52,80.719,80.471,80.682,80.984,81.167,80.872,81.0,80.27,81.677,81.774,81.568,80.926,81.322,81.25,81.786,81.847,81.25,,,
53,80.65,80.667,80.727,81.128,81.102,81.218,80.885,80.605,81.225,81.723,81.684,80.795,81.159,81.239,81.713,81.539,81.369,,,
54,80.306,80.398,80.86,81.474,81.435,80.995,81.144,81.0,81.361,81.633,81.311,81.309,81.257,81.165,81.586,83.394,81.485,,,
55,80.256,80.509,81.06,80.935,80.888,81.013,80.892,80.206,82.59,81.565,81.462,82.398,81.278,81.275,81.553,81.302,81.919,,,
56,80.315,80.271,80.524,80.81,80.903,80.902,80.774,80.444,81.251,81.42,83.54,81.433,81.491,81.085,81.864,82.777,81.479,,,
57,80.341,80.405,81.297,81.281,81.373,80.995,80.691,80.268,81.537,83.641,82.708,81.551,81.494,81.142,84.671,81.726,81.527,,,
58,80.73,80.163,80.422,81.436,81.404,81.091,80.821,80.359,81.708,81.524,81.381,81.879,81.188,81.089,82.216,81.495,81.682,,,
59,80.326,80.272,80.46,81.724,81.559,81.052,80.729,80.385,81.419,81.457,81.585,81.579,81.122,81.261,82.413,81.416,81.586,,,
60,80.215,80.045,80.156,81.068,80.892,81.332,80.637,80.53,81.378,81.393,81.577,81.016,81.172,81.393,82.442,81.429,81.642,,,
61,80.137,80.141,80.966,80.738,80.791,80.95,80.835,80.472,81.36,81.537,81.851,81.766,81.356,81.383,82.319,81.703,81.915,,,
62,80.556,79.858,82.888,80.482,80.731,81.292,80.785,81.016,81.353,81.702,81.633,81.485,81.429,81.629,81.82,81.773,81.857,,,
63,80.493,80.494,80.969,81.013,81.129,81.16,80.864,80.162,81.524,83.422,81.753,81.625,81.309,81.714,81.962,81.904,81.679,,,
64,80.523,80.194,80.815,81.935,82.037,81.247,80.787,80.064,81.347,81.457,81.615,83.314,81.504,81.953,81.935,91.102,82.153,,,
65,80.301,80.274,81.15,80.546,82.188,81.257,81.019,80.264,81.517,83.543,81.917,81.847,81.384,81.714,81.835,108.916,85.965,,,
66,80.651,79.972,81.173,80.649,81.69,81.197,81.169,80.572,81.759,81.274,81.834,81.481,81.223,81.416,82.056,79.502,82.396,,,
67,80.375,79.691,81.009,80.645,81.036,81.311,81.039,80.271,81.063,81.983,81.468,81.264,81.156,81.464,81.826,81.545,85.925,,,
68,80.398,79.922,84.799,80.389,81.244,81.535,81.169,80.891,80.748,81.769,81.406,81.348,82.111,82.585,83.604,81.857,100.217,,,
69,80.435,79.721,99.142,81.287,81.266,81.253,81.005,80.55,85.874,81.573,81.569,81.238,80.659,83.751,82.731,85.016,79.209,,,
70,80.585,80.363,78.336,80.942,81.359,81.57,81.905,81.531,,,,,,,,,,,,
