,16,81,55,11,63,1,44,14,43,23,50,22,27,18,3,10,4,77,24,31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,103.595,103.845,126.108,103.436,124.564,103.644,125.207,121.4,104.204,104.207,104.45,104.531,105.473,104.4,104.881,105.012,103.906,104.876,105.864,105.665
2,134.567,140.534,103.517,142.951,104.548,138.827,104.341,104.132,136.108,138.829,139.183,138.981,140.673,138.098,139.936,131.575,141.32,139.975,138.389,128.739
3,129.422,103.623,0.0,122.289,126.021,104.725,126.063,128.289,103.545,103.956,104.159,104.313,104.083,104.355,104.965,0.0,103.609,120.629,105.266,139.676
4,102.775,140.488,0.0,103.213,136.115,121.955,137.757,0.0,127.844,127.464,121.101,136.576,130.232,130.619,136.417,104.1,132.153,0.0,132.141,104.504
5,140.352,0.0,143.818,128.321,103.139,0.0,103.436,103.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.505,0.0,103.618,0.0,130.482
6,0.0,103.033,132.752,0.0,145.979,103.097,139.299,147.62,103.138,102.899,103.471,103.337,103.101,103.37,103.547,0.0,116.222,144.663,112.818,0.0
7,103.422,133.727,103.357,102.263,155.884,119.856,138.229,0.0,137.772,138.379,130.198,142.841,135.131,144.882,138.732,103.088,,,131.646,0.0
8,122.98,0.0,145.699,136.809,0.0,0.0,103.089,103.587,0.0,0.0,0.0,103.771,0.0,0.0,111.003,139.782,,,104.246,
9,0.0,102.598,0.0,0.0,102.785,102.042,136.089,131.82,103.572,103.233,103.18,142.632,103.479,103.816,,0.0,,,147.296,
10,102.056,136.079,103.225,102.045,120.557,137.51,0.0,0.0,120.91,121.333,120.775,0.0,124.219,125.983,,103.64,,,,
11,127.633,0.0,125.71,127.853,0.0,0.0,103.37,102.426,0.0,0.0,0.0,103.777,0.0,0.0,,122.087,,,,
12,131.629,131.026,139.737,0.0,102.329,102.082,133.797,140.16,102.473,102.84,102.968,129.672,103.191,103.404,,0.0,,,,
13,129.139,0.0,102.503,101.813,135.882,118.374,0.0,0.0,128.752,143.28,131.707,0.0,131.033,134.579,,103.179,,,,
14,0.0,101.827,142.259,0.0,0.0,0.0,102.765,103.014,0.0,0.0,,103.035,,,,137.034,,,,
15,101.61,129.967,146.482,,101.962,102.268,139.76,124.196,102.89,102.859,,142.16,,,,,,,,
16,126.855,0.0,111.47,,128.996,120.203,0.0,0.0,120.546,117.748,,,,,,,,,,
17,0.0,101.686,0.0,,0.0,0.0,102.499,102.369,0.0,0.0,,,,,,,,,,
18,101.365,0.0,101.815,,101.874,102.023,125.796,0.0,102.53,0.0,,,,,,,,,,
19,0.0,,129.197,,0.0,0.0,0.0,,0.0,,,,,,,,,,,
20,,,0.0,,,,102.289,,,,,,,,,,,,,
21,,,101.805,,,,0.0,,,,,,,,,,,,,
22,,,0.0,,,,,,,,,,,,,,,,,
