,1,55,11,4,16,81,63,22,18,14,44,23,77,20,31,27,10,3,24
0,100.765,107.981,120.726,103.485,109.0,96.059,93.832,111.179,120.233,95.198,101.817,0.0,90.871,102.672,0.0,0.0,0.0,115.676,94.831
1,77.478,77.289,77.67,77.781,77.244,77.816,78.294,77.824,88.608,93.906,77.753,78.709,78.045,77.874,86.962,77.992,90.475,78.085,78.666
2,0.0,108.391,110.431,104.774,109.004,98.603,110.015,0.0,77.893,77.816,105.164,106.343,103.055,110.348,78.659,104.804,78.554,0.0,123.282
3,100.009,103.869,97.773,77.43,109.587,77.369,98.29,119.431,103.735,106.482,102.046,97.264,103.2,0.0,0.0,78.107,0.0,105.825,102.83
4,77.229,76.731,77.275,0.0,76.984,0.0,77.522,77.356,77.45,76.991,77.499,78.154,77.882,99.667,113.174,0.0,103.504,77.466,78.188
5,122.174,0.0,114.586,104.445,0.0,114.732,141.929,0.0,0.0,0.0,107.918,0.0,0.0,77.709,87.647,90.856,89.456,0.0,0.0
6,114.099,102.618,102.497,0.0,117.936,0.0,125.161,101.351,110.107,130.043,104.83,96.82,112.536,0.0,78.217,77.976,77.982,,113.874
7,76.819,76.671,76.805,111.883,76.737,116.052,77.062,77.445,77.376,86.41,78.55,77.13,77.543,104.856,102.515,0.0,103.369,,78.435
8,0.0,0.0,0.0,76.75,0.0,76.601,0.0,0.0,0.0,77.12,0.0,0.0,0.0,77.646,96.875,,100.823,,0.0
9,111.908,101.082,137.792,0.0,99.008,0.0,124.962,119.494,130.803,0.0,123.898,125.994,109.042,0.0,77.617,,78.088,,
10,76.387,76.189,76.753,107.051,76.569,104.722,90.885,76.791,84.952,89.744,77.014,77.385,77.744,94.534,0.0,,0.0,,
11,114.886,0.0,0.0,76.968,124.727,0.0,76.901,0.0,77.114,76.78,0.0,0.0,0.0,77.427,105.5,,,,
12,105.317,103.401,97.515,0.0,131.427,111.917,0.0,114.217,0.0,100.206,95.955,95.549,112.704,0.0,78.816,,,,
13,80.029,76.331,76.631,103.354,76.304,76.867,103.449,77.39,96.718,76.71,76.96,77.167,77.34,,148.425,,,,
14,0.0,0.0,0.0,76.597,0.0,0.0,91.345,0.0,77.064,0.0,0.0,0.0,0.0,,105.775,,,,
15,108.8,107.866,0.0,0.0,119.915,113.248,0.0,123.058,101.977,113.149,,,,,87.102,,,,
16,76.048,76.185,97.51,107.113,76.435,76.572,107.939,76.788,76.78,0.0,,,,,78.012,,,,
17,0.0,0.0,76.458,76.315,0.0,,76.875,,0.0,94.737,,,,,102.459,,,,
18,102.313,,0.0,,118.051,,0.0,,89.937,90.59,,,,,102.98,,,,
19,75.915,,105.093,,0.0,,97.862,,77.201,77.552,,,,,77.697,,,,
20,0.0,,76.274,,,,90.627,,104.866,,,,,,0.0,,,,
21,,,0.0,,,,76.724,,77.072,,,,,,,,,,
